"product_id","sku","name","description","category","subcategory","brand","price","cost","stock_quantity","weight_kg","length_cm","width_cm","height_cm","status","created_date","rating_average","review_count"
1928,"PRD-680W3P-HJP","BluetoothSpeaker Anniversary","Advanced processors deliver rapid performance","Grocery","Cables","MountMaster",1598.99,732.99,440,2.79,53.0,74.0,37.4,"active","2023-09-30",2.3,61
1929,"PRD-684SGF-LTQ","Force Keyboard","User-friendly design for all skill levels","Educational Materials","Storage","ScreenShield",427.99,47.99,110,35.07,106.2,47.5,65.4,"discontinued","2023-01-19",2.2,759
1930,"PRD-687PXU-JDE","Sweatshirt","Sustainable supply chain from source to delivery","Reference","ScienceFiction","BedBliss",1061.99,420.99,217,3.72,44.7,55.9,39.7,"active","2020-07-14",2.8,2028
1931,"PRD-68870L-VPJ","DSLR XS","Revolutionary technology transforms user experience","Mobile Devices","Skirts","VitaminVault",648.99,1179.95,373,11.57,140.5,10.1,46.4,"active","2024-08-30",3.4,4439
1932,"PRD-68HWMM-OCB","Superior Planner Standard","Best value proposition in current market","Wearables","Tools","ConnectPlus",1944.95,1238.95,256,23.27,189.7,144.1,47.4,"active","2024-10-24",1.8,3012
1933,"PRD-68UKN9-VBQ","Headphones","Renewable energy powers production facilities","Accessories","Comics","DenimPro",1879.95,213.95,257,48.37,142.9,143.9,94.4,"active","2022-12-22",1.8,2678
1934,"PRD-68UX35-ARO","Convertible","Proven durability in real-world applications","Home Decor","Mattress Pads","BoostPerform",1003.95,880.95,132,23.16,43.9,38.4,21.3,"coming_soon","2021-12-02",2.8,2397
1935,"PRD-68XCMN-EBU","Eternal PhoneCase","Planet-friendly alternative to conventional products","Childrens Clothing","Outdoor","CommandCenter",976.95,1383.99,92,31.23,82.6,10.7,83.0,"active","2021-03-29",2.9,895
1936,"PRD-68XMVP-LWW","Minimalist Pencil Combo","Advanced algorithms optimize performance metrics","Cameras","Skirts","BiodynamicFit",1380.99,546.99,73,15.22,187.2,62.5,15.1,"active","2024-05-11",2.3,1872
1937,"PRD-694H5S-DKG","Titan Scarf","Minimalist approach maximizes visual impact","Sports","Chinos","QuantumTech",1641.99,231.95,463,26.27,162.1,30.8,32.4,"active","2023-06-20",3.4,2381
1938,"PRD-696UAB-DHP","Phablet","Engineered for extended product lifespan","Bedding","Bikes","CutleryClass",1471.99,171.99,107,32.29,70.0,123.3,43.8,"active","2021-03-02",1.9,2750
1939,"PRD-698UYC-KOA","Robust FlipPhone Swift","Rewarding experience encourages exploration","Skincare","Sweaters","SprintSpeed",730.99,619.99,55,11.97,144.8,25.9,75.5,"active","2021-06-08",3.9,2667
1940,"PRD-699Y9N-XCH","Giga Convertible","Optimal settings maximized for user convenience","Childrens Clothing","Workstations","MaxCore",1054.95,1076.99,194,7.91,129.8,114.7,19.9,"discontinued","2025-04-13",1.9,1637
1941,"PRD-69GKQ8-XSQ","Zenith Soundbar Gen3","Green manufacturing processes throughout","Mobile Devices","Romance","AudioAmplify",1034.99,140.99,413,46.32,18.9,119.0,68.3,"discontinued","2025-08-02",2.7,4728
1942,"PRD-69MJXE-XPG","Luxury SecurityCamera","Universal appeal across diverse user groups","Accessories","Cardigans","GlowGear",1460.99,564.95,416,18.57,8.2,131.1,80.1,"active","2021-02-06",2.1,3833
1943,"PRD-69SYY0-PTH","Tablet","Smooth workflow eliminates frustration points","Activewear","Workstations","HolderHub",1163.95,250.95,373,48.06,160.7,28.3,13.2,"discontinued","2022-05-16",2.9,2008
1944,"PRD-69VITO-VMV","Vortex Chinos OneSize","Clear instructions guide through every step","Personal Care","Pajamas","SwiftTech",144.99,1317.95,430,37.84,28.1,55.9,6.0,"active","2021-12-05",3.3,2302
1945,"PRD-6A29W7-WDZ","Chic Jacket Gen1","Affordable luxury for everyday enjoyment","Maintenance","Lighting","NetworkHub",208.95,176.95,384,8.9,65.9,32.2,17.2,"active","2022-06-20",3.9,1279
1946,"PRD-6A3MJV-KNE","Bold Convertible Max","Responsive functionality with zero lag","Storage","STEM","DockingDesk",55.99,1197.95,169,1.27,136.4,32.6,59.0,"active","2024-12-15",3.3,4808
1947,"PRD-6A6OEV-YPD","Professional Backpack","Enhanced efficiency reduces operational costs","Puzzles","AthleticShoes","CrunchyBest",991.99,521.99,430,14.66,104.6,93.9,36.5,"discontinued","2022-08-09",3.5,1049
1948,"PRD-6A9K0J-CXD","Next Camera","Refined aesthetics for premium presentation","Clothing","Bags","CrunchyBest",1285.99,636.95,269,34.44,101.6,122.0,30.0,"active","2021-11-24",2.5,2733
1949,"PRD-6AC14X-ZOY","Turbo CurvedMonitor Performance","Tremendous savings on equivalent alternatives","Electronics","HairCare","SignatureStyle",317.99,1496.99,86,34.2,50.7,17.3,95.4,"discontinued","2023-09-20",1.8,721
1950,"PRD-6AC2CH-ZQL","LaptopBag Gen3","Durable and reliable for long-lasting performance","Electronics","Stands","NetworkHub",849.99,1352.95,296,23.43,97.9,107.5,40.4,"active","2021-01-31",4.3,2876
1951,"PRD-6AT8CD-IFR","Signature MiniPC Lightweight","Enhanced efficiency reduces operational costs","Audio Equipment","Netbooks","EcoWare",1054.99,1463.95,467,21.79,29.4,26.0,48.1,"out_of_stock","2021-12-28",3.4,681
1952,"PRD-6AWOGR-QVZ","Mega ARGlasses Accelerated","Peak performance under pressure situations","Personal Care","Oral Care","BlenderBest",1605.95,344.95,408,27.92,193.4,51.5,99.7,"active","2024-04-04",2.0,1856
1953,"PRD-6B40E5-NMH","Exceptional Earbuds Anniversary","Renewable energy powers production facilities","Storage","Pants","AromaArt",319.99,1220.95,195,10.46,161.9,23.5,33.9,"active","2025-12-20",2.2,1509
1954,"PRD-6B636P-UQB","Coat","Clean lines and refined proportions throughout","Car Electronics","Mattress Pads","IlluminatePro",1894.99,1234.99,79,31.46,159.7,31.4,15.1,"active","2024-12-24",3.3,1689
1955,"PRD-6B99DH-WET","Robust ActivityMonitor","Innovative features for enhanced user experience","Accessories","Jeans","PointerPro",1724.99,758.99,494,4.52,62.2,18.5,77.4,"discontinued","2020-01-15",2.3,4745
1956,"PRD-6BE3HD-ANU","Diamond GamingMonitor","Refined aesthetics for premium presentation","Bedding","Sandals","GoldClass",799.99,989.95,187,30.75,188.0,134.3,5.4,"discontinued","2023-08-14",1.9,752
1957,"PRD-6BM8RN-VVO","Next MirrorlessCamera Supercharged","Sustainable sourcing supports planet health","Gaming","Jumpsuits","PowerMax",1858.99,1302.99,18,11.81,97.1,11.2,29.5,"discontinued","2024-12-25",2.1,3482
1958,"PRD-6BTEP8-LFR","Trusted Windbreaker Collaboration","Optimal settings maximized for user convenience","Audio Equipment","Tires","PrimeLine",1611.99,940.95,39,40.64,120.1,37.6,44.5,"active","2025-06-26",1.4,4346
1959,"PRD-6CRQKE-VMT","AIpowered Camera Gen1","Consistent output maintains quality standards","Formal Wear","Bed Frames","SpeedSport",1618.95,9.99,74,4.15,191.9,46.2,10.1,"active","2024-01-23",3.6,2755
1960,"PRD-6D2ZX0-WWY","Backpack","Intuitive technology interface for all skill levels","Beverages","Throws","VelocityPro",429.95,456.95,32,40.51,75.8,148.2,10.7,"out_of_stock","2020-03-23",3.4,4974
1961,"PRD-6D32LC-ZWD","Serene Boots","Investment in quality that pays dividends","Computing","Puzzles","BatteryBoost",345.99,368.99,286,48.96,86.4,45.2,98.3,"active","2025-03-25",2.6,738
1962,"PRD-6D6I1X-WLF","BaseballCap","Proven durability in real-world applications","Clothing","Knives","UltraActive",86.99,846.95,329,35.98,88.9,57.0,64.6,"active","2022-01-29",2.5,1743
1963,"PRD-6DEP4N-DOM","Dynamic Cable XS","Premium craftsmanship with attention to detail","Sports","Rugs","ExtenderEdge",1243.95,1357.95,133,2.8,91.4,84.2,18.9,"discontinued","2025-06-23",3.0,3483
1964,"PRD-6DW6IE-UIN","Classic Desktop","Maximum efficiency without compromising quality","Haircare","Slippers","ResistancePro",1353.95,1056.95,364,40.19,79.1,124.9,26.8,"active","2024-03-08",2.5,582
1965,"PRD-6DXRDZ-LMX","Dynamic Book","Responsible stewardship of natural resources","Kitchen Appliances","TShirts","DecorDream",1752.95,661.99,329,10.27,70.8,143.3,17.4,"active","2022-09-16",3.6,559
1966,"PRD-6DY1S1-CYN","Cosmic ActivityMonitor","Environmental responsibility built into design","Computing","HighHeels","GlassGuard",1207.95,170.99,178,20.49,75.4,72.3,61.5,"active","2021-10-12",1.8,3358
1967,"PRD-6E1FZE-WCT","AIpowered Blazer","Value-packed features at reasonable cost","Audio Equipment","Components","HealthZone",680.99,723.99,178,11.01,128.4,27.0,38.3,"out_of_stock","2023-09-06",2.0,3838
1968,"PRD-6E1NFG-GQE","Meta Camera","Adaptable features customize to preferences","Audio Equipment","CasualShoes","SummerVibe",1406.99,398.95,310,11.78,181.5,122.7,25.1,"active","2024-01-04",3.4,4732
1969,"PRD-6E9BQO-JDC","Natural Phone Large","Lifecycle tested for reliability certification","eBooks","Cooling","BiodynamicFit",930.99,10.99,433,21.92,142.2,143.6,75.5,"discontinued","2022-10-12",3.2,4973
1970,"PRD-6E9LWJ-MBO","CargoPants Industrial","Cost-effective solution without quality compromise","Car Accessories","Netbooks","DuvetDream",1858.95,622.99,351,42.28,90.4,28.5,93.7,"active","2021-07-22",2.9,1638
1971,"PRD-6EGCSC-OZG","Cosmic Phone","Engineered for extended product lifespan","Audiobooks","Yoga","CupComfort",850.99,165.99,290,44.57,153.3,110.9,68.1,"active","2021-01-02",2.5,3220
1972,"PRD-6EJ3ZA-OLE","Pro BluetoothSpeaker","Recyclable materials reduce environmental burden","Bedding","Cutlery","CasualChic",1454.95,494.99,398,11.8,193.8,90.5,9.0,"active","2024-04-25",2.9,3129
1973,"PRD-6EVJUH-RMD","Cosmic VRHeadset","Renewable energy powers production facilities","Educational Materials","Cleaning","ConnectPlus",1477.99,233.95,262,24.07,88.3,62.0,5.6,"discontinued","2024-06-25",1.3,3004
1974,"PRD-6F8G9M-MFC","Immaculate BluetoothSpeaker White","Balanced performance across all specifications","Toys","Yoga","SmartMind",1508.95,947.99,354,32.46,57.2,45.1,45.1,"active","2024-09-15",1.1,3039
1975,"PRD-6FKEY2-ZFN","Platinum Notebook","Trendy design reflecting current market trends","eBooks","PhoneAccessories","PowerMax",1838.95,378.99,41,18.28,157.3,123.4,30.1,"active","2022-05-19",2.8,1089
1976,"PRD-6G7YT3-AZQ","WirelessEarbuds","Quality assurance on every unit produced","Wearables","Loafers","ThinkPro",753.99,527.95,276,26.22,53.8,85.6,76.1,"active","2021-12-30",1.1,2720
1977,"PRD-6GF6I7-XTU","Durable SmartBand","Trendy design reflecting current market trends","Wearables","Chinos","ShowerStyle",1425.99,261.99,117,11.19,97.4,15.2,15.4,"out_of_stock","2025-07-31",2.7,3029
1978,"PRD-6GJ5TD-NUS","Speaker CarbonFiber","Rewarding experience encourages exploration","Cameras","Tires","DesignMaster",860.95,1307.95,318,9.16,60.2,27.5,54.5,"active","2025-02-17",1.7,531
1979,"PRD-6GO5DQ-WCF","Loafers","Enjoyable experience motivates regular usage","Mens Fashion","STEM","ProSport",314.99,348.99,64,41.64,121.4,32.0,89.9,"active","2020-10-02",1.7,3315
1980,"PRD-6GYDU4-CSH","Soundbar Hybrid","User-friendly design for all skill levels","Beverages","Mounts","DockingDesk",1028.99,729.99,371,5.95,190.6,130.4,24.7,"active","2021-10-08",4.6,3084
1981,"PRD-6H4A07-IOX","Vortex Planner","Precision engineering ensures exact specifications","Puzzles","Decor","CuticleCare",1710.95,173.95,426,38.78,120.9,43.6,52.3,"active","2023-10-31",2.2,303
1982,"PRD-6H75NQ-WQU","Coat","Cross-platform compatibility ensures accessibility","Reference","Chinos","FanFresh",671.95,1069.95,475,18.21,170.7,98.6,64.1,"active","2023-11-04",1.7,2903
1983,"PRD-6H7TO4-QPN","Luxury Loafers","Intuitive technology interface for all skill levels","Car Accessories","Tops","ElectroMax",1543.99,277.99,346,44.96,77.6,10.9,44.8,"active","2020-01-22",4.0,106
1984,"PRD-6HLFC9-AZW","Luxury MirrorlessCamera Black","Responsive support team available always","Childrens Clothing","PlaySets","ElegantForm",1072.99,805.95,348,21.89,6.7,148.6,50.1,"active","2024-12-09",3.7,989
1985,"PRD-6HOYL4-VKK","Reliable Jeans","Carefully crafted for sustained performance","Home Decor","Cleaning","EliteChoice",765.99,1334.99,105,48.82,42.0,131.7,72.8,"active","2024-07-12",2.5,3414
1986,"PRD-6I5ISD-MMM","Exclusive MirrorlessCamera Rapid","Tremendous savings on equivalent alternatives","Organic","BodyCare","FlexMotion",357.99,60.99,339,42.24,68.0,59.5,23.0,"active","2022-06-12",4.7,652
1987,"PRD-6IE73L-VFK","Radiant Camera Speedy","Contemporary styling with timeless appeal","Computing","Tripods","NexusCore",1729.99,365.99,152,27.45,10.1,109.1,99.2,"active","2022-03-26",4.0,3735
1988,"PRD-6IJ9ZM-TSX","Sonic Jeans","Seamless experience from setup to operation","Childrens Clothing","Tops","GlassStyle",21.99,123.99,23,8.28,117.3,89.0,44.1,"discontinued","2024-10-16",2.5,3645
1989,"PRD-6IJTDY-XRG","Journal","Wide compatibility ensures broad applicability","Organic","Mirrorless","WireWorks",567.99,162.95,486,24.4,174.3,91.9,43.6,"active","2023-02-20",3.0,4770
1990,"PRD-6IN9M9-MFN","Bright BaseballCap","Revolutionary technology transforms user experience","Mobile Devices","Gloves","DecorDream",1001.99,367.95,220,33.69,174.0,95.3,49.2,"active","2023-02-28",4.2,4532
1991,"PRD-6INMOI-EHD","Chinos Anniversary","Planet-friendly alternative to conventional products","Food","Appliances","GlassGear",591.95,713.95,149,45.55,123.7,28.0,56.7,"active","2025-03-22",4.7,4306
1992,"PRD-6IVNI8-CFG","Coat Hybrid","Intuitive interface makes operation effortless","Audio Equipment","Mattresses","NetworkHub",452.99,744.99,204,30.79,183.4,41.8,10.3,"active","2022-09-25",4.1,853
1993,"PRD-6JGNXN-FRO","Bright Hat","Revolutionary technology transforms user experience","Puzzles","ScreenProtectors","SwiftTech",611.95,740.99,100,6.92,110.3,141.0,90.7,"active","2025-10-19",4.7,501
1994,"PRD-6JIR3T-ANX","Sleek MacBook","Cross-platform compatibility ensures accessibility","Maintenance","Ultrabooks","ScentSensation",1013.99,66.99,400,18.16,132.5,113.4,20.6,"active","2020-04-18",1.2,4796
1995,"PRD-6JMONG-DHK","AthleticShorts Lite","Responsive support team available always","Puzzles","Microphones","UnderStyle",1609.99,1045.95,275,4.61,64.6,27.6,53.3,"active","2023-10-26",4.3,4092
1996,"PRD-6JRT0D-IVG","Thunder Hat","Adaptable features customize to preferences","Audiobooks","Building","PrecisionCraft",178.95,1457.99,259,21.64,164.4,34.7,80.0,"active","2025-07-30",2.1,3654
1997,"PRD-6JTEWD-TES","Modern Vest Titanium","Precision design through careful consideration","Beverages","Gloves","PlantPro",1483.95,794.95,347,11.64,5.9,133.6,98.8,"active","2022-01-29",2.9,1551
1998,"PRD-6JXWFX-NCB","RuggedPhone Value","Eye-catching design that turns heads","Fitness Equipment","PhoneCases","IlluminatePro",170.99,77.95,113,40.44,152.6,57.2,95.9,"active","2022-07-14",3.5,4875
1999,"PRD-6K1P3O-JDH","Pen","Futuristic technology available today","Footwear","Hubs","SwiftTech",1234.99,1387.95,330,0.53,85.3,34.7,82.1,"active","2024-07-27",2.0,1231
2000,"PRD-6KB0JV-GJZ","Cyber Cable","Engineered for extended product lifespan","Car Electronics","PhoneCases","GardenGear",786.99,1497.95,386,15.34,81.5,145.6,52.2,"out_of_stock","2023-02-18",4.5,2298
2001,"PRD-6KHXOH-TNN","Meta FoldablePhone","Bold design statement for fashion forward users","Haircare","TeamSports","LipsLuxe",199.99,664.99,380,13.72,170.3,96.1,29.9,"active","2024-07-09",2.8,4690
2002,"PRD-6KKM3R-VVR","Immaculate Earbuds Rapid","Easy navigation simplifies learning curve","eBooks","Bags","ScreenShield",1259.95,1225.95,25,39.12,187.9,33.7,9.1,"active","2020-06-02",3.7,1667
2003,"PRD-6KN2L3-UAT","Cable","Dependable functionality year after year","Electronics","Romance","ChargerChamp",903.95,1071.95,241,10.32,146.1,123.5,99.2,"active","2023-07-17",4.0,4746
2004,"PRD-6KSS01-ELF","SmartGlasses","Engineered for extended product lifespan","Toys","Slippers","InteriorPlus",1212.95,443.99,135,6.57,57.1,5.8,62.9,"active","2020-09-24",4.3,2042
2005,"PRD-6KUS06-ABW","AthleticShoes","Advanced processors deliver rapid performance","Organic","Costumes","KeyboardKey",838.99,962.95,182,5.88,101.9,113.2,36.3,"out_of_stock","2022-05-24",4.7,3590
2006,"PRD-6KWMZ9-NBC","Durable Keyboard","Rewarding experience encourages exploration","Electronics","Soundbars","PlatinumElite",1840.99,448.95,447,20.56,26.4,42.5,14.3,"active","2024-09-13",4.9,2210
2007,"PRD-6KXD5N-ZSI","Essential BudgetPhone","Universal appeal across diverse user groups","Skincare","Blouses","IlluminatePro",428.95,97.95,329,0.23,118.8,80.7,85.2,"active","2022-04-30",1.8,4088
2008,"PRD-6L3PIN-FWF","Elegant InstantCamera","Flexible configuration supports customization","Puzzles","Monitors","ScentSensation",738.99,926.99,389,18.02,127.6,76.5,39.3,"active","2021-01-26",3.5,1928
2009,"PRD-6L4O82-ZWN","Sweatshirt Oversized","Outstanding value delivers superior benefits","Camping","Monitors","EnergyEdge",1314.99,277.99,449,13.12,69.8,45.1,88.8,"out_of_stock","2020-05-20",3.9,1972
2010,"PRD-6L5CEP-VKQ","Robust FlipPhone Plus","Contemporary styling with timeless appeal","Accessories","Vitamins","SneakerKing",929.95,278.99,81,39.79,167.3,32.6,65.1,"active","2020-07-05",4.0,3128
2011,"PRD-6LBCE1-URZ","GamingMouse Oversized","Revolutionary technology transforms user experience","Personal Care","FeaturePhones","EliteChoice",1464.95,573.95,279,46.0,172.7,44.2,44.1,"discontinued","2020-11-20",2.9,1317
2012,"PRD-6LI2R5-MLU","Virtual CurvedMonitor Mini","Chic appearance suitable for any environment","eBooks","Puzzles","StorageSmart",1057.95,241.95,410,20.72,118.9,70.6,73.5,"active","2025-07-26",3.0,1205
2013,"PRD-6LIETS-BTY","Super Phablet","Multi-functional tool simplifies daily tasks","Food","2in1Devices","ChampionGear",970.95,1054.99,373,24.01,35.7,136.4,76.5,"active","2024-12-03",2.2,4317
2014,"PRD-6LP851-SFV","Pure Desktop","Simple setup requires minimal technical knowledge","Skincare","Graphic","AthleteFirst",498.95,431.99,222,40.45,194.3,100.8,73.0,"active","2023-09-29",3.8,3454
2015,"PRD-6LRSLD-LZM","Authentic InstantCamera","Powerful features unlock unlimited possibilities","Lighting","Storage","PureEssence",20.95,601.99,132,12.61,119.7,87.6,7.3,"out_of_stock","2020-09-02",1.0,689
2016,"PRD-6MER0L-ISM","Giga CargoPants","Responsive support team available always","Collectibles","Fitness","PremiumPro",628.99,782.95,23,25.33,38.4,145.6,47.1,"active","2020-08-20",2.9,646
2017,"PRD-6MKVSZ-MIW","Signature LaptopBag Waterproof","Precision engineered for optimal durability","Womens Fashion","Curtains","MaxCore",1369.95,792.99,224,16.41,118.7,141.9,63.6,"active","2020-02-19",3.5,2395
2018,"PRD-6MQ6CM-ZEK","Flawless Backpack","Modern design meets practical functionality","Formal Wear","Jewelry","EspressoPro",386.99,1168.99,94,35.75,81.3,37.3,23.1,"coming_soon","2022-04-24",1.4,3338
2019,"PRD-6N01O0-CJC","Digital Convertible","Responsive functionality with zero lag","Games","Tents","LightingLab",457.95,1393.99,215,23.26,98.9,128.5,35.5,"out_of_stock","2024-03-27",2.6,1753
2020,"PRD-6N6KM0-SGO","SlipOns Gold","Steadfast reliability you can depend on always","Bedding","AthleticShoes","CoatingCare",1897.95,271.99,227,37.08,78.9,42.0,66.8,"discontinued","2023-07-16",4.4,738
2021,"PRD-6NISCB-DWR","Edge Webcam","Lifecycle tested for reliability certification","Kitchen Appliances","Mystery","SummerVibe",1751.99,428.95,419,17.36,44.2,13.9,27.6,"active","2021-07-13",2.8,2064
2022,"PRD-6NK3JU-TJS","Professional Phablet Rapid","Tremendous savings on equivalent alternatives","Toys","Netbooks","SmartLife",861.95,308.95,30,12.01,58.4,124.5,90.6,"active","2021-07-11",2.4,719
